iso_code	Glottocode	gloss_global	Word_Form	phon_northeuralex	IPA	ASJP	List	Dolgo	Next_Step
pes	west2369	kurz::A	کوتاه	kutɒːh	k u t ɒ ɒ h	kutoh	KYTOH	KVTVH	validate
pes	west2369	breit::A	پهن	pæhn	p æ h n	pEhn	PEHN	PVHN	validate
pes	west2369	schmal::A	تنگ	tænɡ	t æ n ɡ	tEng	TENK	TVNK	validate
pes	west2369	schmal::A	نازک	nɒːzok	n ɒ ɒ z o k	nozok	NOSUK	NVSVK	validate
pes	west2369	dick[Gegenstand]::A	ضخیم	zæxim	z æ x i m	zExim	SEGIM	SVKVM	validate
pes	west2369	dünn::A	نازک	nɒːzok	n ɒ ɒ z o k	nozok	NOSUK	NVSVK	validate
pes	west2369	glatt::A	لیز	liz	l i z	liz	LIS	RVS	validate
pes	west2369	rund::A	گرد	ɡeɾd	ɡ e ɾ d	gerd	KERT	KVRT	validate
pes	west2369	scharf::A	تیز	tiz	t i z	tiz	TIS	TVS	validate
pes	west2369	scharf::A	برنده	borænde	b o r æ n d e	borEnde	PURENTE	PVRVNTV	validate
pes	west2369	stumpf::A	کند	kond	k o n d	kond	KUNT	KVNT	validate
pes	west2369	schwer::A	سنگین	sænɡin	s æ n ɡ i n	sEngin	SENKIN	SVNKVN	validate
pes	west2369	warm::A	گرم	ɡæɾm	ɡ æ ɾ m	gErm	KERM	KVRM	validate
pes	west2369	kalt::A	سرد	sæɾd	s æ ɾ d	sErd	SERT	SVRT	validate
pes	west2369	nass::A	تر	tæɾ	t æ ɾ	tEr	TER	TVR	validate
pes	west2369	nass::A	خیش	xiʃ	x i ʃ	xiS	GIS	KVS	validate
pes	west2369	trocken::A	خشک	xoʃk	x o ʃ k	xoSk	GUSK	KVSK	validate
pes	west2369	voll::A	پر	poɾ	p o ɾ	por	PUR	PVR	validate
pes	west2369	schmutzig::A	کثیف	kæsif	k æ s i f	kEsif	KESIB	KVSVP	validate
pes	west2369	schmutzig::A	آلوده	ɒːlude	ɒ ɒ l u d e	olude	OLYTE	VRVTV	validate
pes	west2369	schwarz::A	سیاه	sijɒːh	s i j ɒ ɒ h	siyoh	SIJOH	SVJVH	validate
pes	west2369	weiß::A	سفید	sefid	s e f i d	sefid	SEBIT	SVPVT	validate
pes	west2369	rot::A	سرخ	soɾx	s o ɾ x	sorx	SURG	SVRK	validate
pes	west2369	rot::A	قرمز	ɣeɾmez	ɣ e ɾ m e z	xermez	GERMES	KVRMVS	validate
pes	west2369	gelb::A	زرد	zæɾd	z æ ɾ d	zErd	SERT	SVRT	validate
pes	west2369	grün::A	سبز	sæbz	s æ b z	sEbz	SEPS	SVPS	validate
pes	west2369	gut::A	خوب	xub	x u b	xub	GYP	KVP	validate
pes	west2369	schlecht::A	بد	bæd	b æ d	bEd	PET	PVT	validate
pes	west2369	richtig::A	درست	doɾost	d o ɾ o s t	dorost	TURUST	TVRVST	validate
pes	west2369	neu::A	نو	nou	n o u	nou	NUY	NV	validate
pes	west2369	alt[Lebewesen]::A	پیر	piɾ	p i ɾ	pir	PIR	PVR	validate
pes	west2369	fern::A	دور	duɾ	d u ɾ	dur	TYR	TVR	validate
pes	west2369	linker::A	چپ	t͡ʃæp	t͡ʃ æ p	CEp	CEP	KVP	validate
pes	west2369	rechter::A	راست	ɾɒːst	ɾ ɒ ɒ s t	rost	ROST	RVST	validate
pes	west2369	anderer::A	دیگر	diɡæɾ	d i ɡ æ ɾ	digEr	TIKER	TVKVR	validate
pes	west2369	hier::ADV	اینجا	ind͡ʒɒː	i n d͡ʒ ɒ ɒ	injo	INCO	VNKV	validate
pes	west2369	dort::ADV	آنجا	ɒːnd͡ʒɒː	ɒ ɒ n d͡ʒ ɒ ɒ	onjo	ONCO	VNKV	validate
pes	west2369	nicht::ADV	نه	næ	n æ	nE	NE	NV	validate
pes	west2369	dies::PRN	این	in	i n	in	IN	VN	validate
pes	west2369	das::PRN	آن	ɒːn	ɒ ɒ n	on	ON	VN	validate
pes	west2369	ich::PRN	من	mæn	m æ n	mEn	MEN	MVN	validate
pes	west2369	du::PRN	تو	to	t o	to	TU	TV	validate
pes	west2369	er::PRN	او	u	u	u	Y	V	validate
pes	west2369	wir::PRN	ما	mɒː	m ɒ ɒ	mo	MO	MV	validate
pes	west2369	ihr::PRN	شما	ʃomɒː	ʃ o m ɒ ɒ	Somo	SUMO	SVMV	validate
pes	west2369	sie::PRN	آنها	ɒːnhɒː	ɒ ɒ n h ɒ ɒ	onho	ONHO	VNHV	validate
pes	west2369	was::FPRN	چه	t͡ʃe	t͡ʃ e	Ce	CE	KV	validate
pes	west2369	wer::FPRN	کی	ki	k i	ki	KI	KV	validate
pes	west2369	wo::FADV	کجا	kod͡ʒɒː	k o d͡ʒ ɒ ɒ	kojo	KUCO	KVKV	validate
pes	west2369	wie::FADV	چطور	t͡ʃetouɾ	t͡ʃ e t o u ɾ	Cetour	CETUYR	KVTVR	validate
pes	west2369	wie::FADV	چگونه	t͡ʃeɡune	t͡ʃ e ɡ u n e	Cegune	CEKYNE	KVKVNV	validate
pes	west2369	eins::NUM	یک	jek	j e k	yek	JEK	JVK	validate
pes	west2369	zwei::NUM	دو	do	d o	do	TU	TV	validate
pes	west2369	drei::NUM	سه	se	s e	se	SE	SV	validate
pes	west2369	vier::NUM	چهار	t͡ʃæhɒːɾ	t͡ʃ æ h ɒ ɒ ɾ	CEhor	CEHOR	KVHVR	validate
pes	west2369	fünf::NUM	پنج	pænd͡ʒ	p æ n d͡ʒ	pEnj	PENC	PVNK	validate
pes	west2369	und::CNJ	و	wæ	w æ	wE	WE	WV	validate
pes	west2369	stehen::V	ایستادن	istɒːdæn	i s t ɒ ɒ d æ n	istodEn	ISTOTEN	VSTVTVN	validate
pes	west2369	sitzen::V	نشستن	neʃæstæn	n e ʃ æ s t æ n	neSEstEn	NESESTEN	NVSVSTVN	validate
pes	west2369	liegen::V	خوابیدن	xɒːbidæn	x ɒ ɒ b i d æ n	xobidEn	GOPITEN	KVPVTVN	validate
pes	west2369	liegen::V	دراز کشیدن	deɾɒːz keʃidæn	d e ɾ ɒ ɒ z _ k e ʃ i d æ n	derozkeSidEn	TEROS_KESITEN	TVRVS_KVSVTVN	validate
pes	west2369	wehen::V	دمیدن	dæmidæn	d æ m i d æ n	dEmidEn	TEMITEN	TVMVTVN	validate
pes	west2369	fließen::V	روان شدن	ɾæwɒːn ʃodæn	ɾ æ w ɒ ɒ n _ ʃ o d æ n	rEwonSodEn	REWON_SUTEN	RVWVN_SVTVN	validate
pes	west2369	fallen::V	افتادن	oftɒːdæn	o f t ɒ ɒ d æ n	oftodEn	UBTOTEN	VPTVTVN	validate
pes	west2369	fallen::V	سقوط کردن	soɣut kæɾdæn	s o ɣ u t _ k æ ɾ d æ n	soxutkErdEn	SUGYT_KERTEN	SVKVT_KVRTVN	validate
pes	west2369	brennen::V	سوزاندن	suzɒːndæn	s u z ɒ ɒ n d æ n	suzondEn	SYSONTEN	SVSVNTVN	validate
pes	west2369	leben::V	زیستن	zistæn	z i s t æ n	zistEn	SISTEN	SVSTVN	validate
pes	west2369	leben::V	زندگی کردن	zendeɡi kæɾdæn	z e n d e ɡ i _ k æ ɾ d æ n	zendegikErdEn	SENTEKI_KERTEN	SVNTVKV_KVRTVN	validate
pes	west2369	atmen::V	تنفس کردن	tænæfːos kæɾdæn	t æ n æ f f o s _ k æ ɾ d æ n	tEnEfoskErdEn	TENEBUS_KERTEN	TVNVPVS_KVRTVN	validate
pes	west2369	trinken::V	نوشیدن	nuʃidæn	n u ʃ i d æ n	nuSidEn	NYSITEN	NVSVTVN	validate
pes	west2369	essen::V	خوردن	xoɾdæn	x o ɾ d æ n	xordEn	GURTEN	KVRTVN	validate
pes	west2369	schlafen::V	خوابیدن	xɒːbidæn	x ɒ ɒ b i d æ n	xobidEn	GOPITEN	KVPVTVN	validate
pes	west2369	sterben::V	مردن	moɾdæn	m o ɾ d æ n	mordEn	MURTEN	MVRTVN	validate
pes	west2369	laufen::V	پیاده رفتن	pijɒːde ɾæftæn	p i j ɒ ɒ d e _ ɾ æ f t æ n	piyoderEftEn	PIJOTE_REBTEN	PVJVTV_RVPTVN	validate
pes	west2369	schwimmen::V	شنا کردن	ʃenɒː kæɾdæn	ʃ e n ɒ ɒ _ k æ ɾ d æ n	SenokErdEn	SENO_KERTEN	SVNV_KVRTVN	validate
pes	west2369	fliegen::V	پریدن	pæɾidæn	p æ ɾ i d æ n	pEridEn	PERITEN	PVRVTVN	validate
pes	west2369	kommen::V	آمدن	ɒːmædæn	ɒ ɒ m æ d æ n	omEdEn	OMETEN	VMVTVN	validate
pes	west2369	lachen::V	خندیدن	xændidæn	x æ n d i d æ n	xEndidEn	GENTITEN	KVNTVTVN	validate
pes	west2369	fürchten::V	ترسیدن	tæɾsidæn	t æ ɾ s i d æ n	tErsidEn	TERSITEN	TVRSVTVN	validate
pes	west2369	sehen::V	دیدن	didæn	d i d æ n	didEn	TITEN	TVTVN	validate
pes	west2369	hören::V	شنیدن	ʃenidæn	ʃ e n i d æ n	SenidEn	SENITEN	SVNVTVN	validate
pes	west2369	frieren::V	سرد بودن	sæɾd budæn	s æ ɾ d _ b u d æ n	sErdbudEn	SERT_PYTEN	SVRT_PVTVN	validate
pes	west2369	graben::V	کندن	kændæn	k æ n d æ n	kEndEn	KENTEN	KVNTVN	validate
pes	west2369	graben::V	گود کردن	ɡoud kæɾdæn	ɡ o u d _ k æ ɾ d æ n	goudkErdEn	KUYT_KERTEN	KVT_KVRTVN	validate
pes	west2369	wenden::V	برگرداندن	bæɾɡæɾdɒːndæn	b æ ɾ ɡ æ ɾ d ɒ ɒ n d æ n	bErgErdondEn	PERKERTONTEN	PVRKVRTVNTVN	validate
pes	west2369	halten::V	نگاه داشتن	neɡɒːh dɒːʃtæn	n e ɡ ɒ ɒ h _ d ɒ ɒ ʃ t æ n	negohdoStEn	NEKOH_TOSTEN	NVKVH_TVSTVN	validate
pes	west2369	kratzen::V	خاریدن	xɒːɾidæn	x ɒ ɒ ɾ i d æ n	xoridEn	GORITEN	KVRVTVN	validate
pes	west2369	beißen::V	گاز زدن	ɡɒːz zædæn	ɡ ɒ ɒ z _ z æ d æ n	gozzEdEn	KOS_SETEN	KVS_SVTVN	validate
pes	west2369	binden::V	بستن	bæstæn	b æ s t æ n	bEstEn	PESTEN	PVSTVN	validate
pes	west2369	hauen::V	زدن	zædæn	z æ d æ n	zEdEn	SETEN	SVTVN	validate
pes	west2369	reiben::V	مالش دادن	mɒːleʃ dɒːdæn	m ɒ ɒ l e ʃ _ d ɒ ɒ d æ n	moleSdodEn	MOLES_TOTEN	MVRVS_TVTVN	review
pes	west2369	schneiden::V	چیدن	t͡ʃidæn	t͡ʃ i d æ n	CidEn	CITEN	KVTVN	validate
pes	west2369	schneiden::V	بریدن	boɾidæn	b o ɾ i d æ n	boridEn	PURITEN	PVRVTVN	validate
pes	west2369	ziehen::V	کشیدن	keʃidæn	k e ʃ i d æ n	keSidEn	KESITEN	KVSVTVN	validate
pes	west2369	werfen::V	انداختن	ændɒːxtæn	æ n d ɒ ɒ x t æ n	EndoxtEn	ENTOGTEN	VNTVKTVN	validate
pes	west2369	werfen::V	پرتاب کردن	pæɾtɒːb kæɾdæn	p æ ɾ t ɒ ɒ b _ k æ ɾ d æ n	pErtobkErdEn	PERTOP_KERTEN	PVRTVP_KVRTVN	validate
pes	west2369	teilen::V	قسمت کردن	ɣesmæt kæɾdæn	ɣ e s m æ t _ k æ ɾ d æ n	xesmEtkErdEn	GESMET_KERTEN	KVSMVT_KVRTVN	validate
pes	west2369	teilen::V	تقسیم کردن	tæɣsim kæɾdæn	t æ ɣ s i m _ k æ ɾ d æ n	tExsimkErdEn	TEGSIM_KERTEN	TVKSVM_KVRTVN	validate
pes	west2369	geben::V	دادن	dɒːdæn	d ɒ ɒ d æ n	dodEn	TOTEN	TVTVN	validate
pes	west2369	spielen::V	بازی کردن	bɒːzi kæɾdæn	b ɒ ɒ z i _ k æ ɾ d æ n	bozikErdEn	POSI_KERTEN	PVSV_KVRTVN	validate
pes	west2369	singen::V	آواز خواندن	ɒːwɒːz xɒːndæn	ɒ ɒ w ɒ ɒ z _ x ɒ ɒ n d æ n	owozxondEn	OWOS_GONTEN	VWVS_KVNTVN	validate
pes	west2369	stechen::V	چاقو زدن	t͡ʃɒːɣu zædæn	t͡ʃ ɒ ɒ ɣ u _ z æ d æ n	CoxuzEdEn	COGY_SETEN	KVKV_SVTVN	validate
pes	west2369	stoßen::V	هل دادن	hol dɒːdæn	h o l _ d ɒ ɒ d æ n	holdodEn	HUL_TOTEN	HVR_TVTVN	validate
pes	west2369	töten::V	کشتن	koʃtæn	k o ʃ t æ n	koStEn	KUSTEN	KVSTVN	validate
pes	west2369	jagen::V	شکار کردن	ʃekɒːɾ kæɾdæn	ʃ e k ɒ ɒ ɾ _ k æ ɾ d æ n	SekorkErdEn	SEKOR_KERTEN	SVKVR_KVRTVN	validate
pes	west2369	nähen::V	دوختن	duxtæn	d u x t æ n	duxtEn	TYGTEN	TVKTVN	validate
pes	west2369	waschen::V	شستن	ʃostæn	ʃ o s t æ n	SostEn	SUSTEN	SVSTVN	validate
pes	west2369	abwischen::V	زدودن	zodudæn	z o d u d æ n	zodudEn	SUTYTEN	SVTVTVN	validate
pes	west2369	sagen::V	گفتن	ɡoftæn	ɡ o f t æ n	goftEn	KUBTEN	KVPTVN	validate
pes	west2369	denken::V	فکر کردن	fekɾ kæɾdæn	f e k ɾ _ k æ ɾ d æ n	fekrkErdEn	BEKR_KERTEN	PVKR_KVRTVN	validate
pes	west2369	wissen::V	دانستن	dɒːnestæn	d ɒ ɒ n e s t æ n	donestEn	TONESTEN	TVNVSTVN	validate
pes	west2369	zählen::V	شمردن	ʃemoɾdæn	ʃ e m o ɾ d æ n	SemordEn	SEMURTEN	SVMVRTVN	validate
oss	osse1243	Auge::N	цӕст	t͡səst	t͡s ə s t	c3st	CEST	KVST	validate
oss	osse1243	Ohr::N	хъус	qus	q u s	qus	KYS	KVS	validate
oss	osse1243	Nase::N	фындз	fɨnd͡z	f ɨ n d͡z	f3nc	BINC	PVNK	validate
oss	osse1243	Mund::N	дзых	d͡zɨχ	d͡z ɨ χ	c3G	CIG	KVK	validate
oss	osse1243	Zahn::N	дӕндаг	dəndaɡ	d ə n d a ɡ	d3ndag	TENTAK	TVNTVK	validate
oss	osse1243	Zunge::N	ӕвзаг	əvzaɡ	ə v z a ɡ	3vzag	EBSAK	VWSVK	validate
oss	osse1243	Haar::N	хил	χil	χ i l	Gil	GIL	KVR	validate
oss	osse1243	Hals::N	къубал	kʼubal	kʼ u b a l	kubal	KYPAL	KVPVR	validate
oss	osse1243	Kopf::N	сӕр	sər	s ə r	s3r	SER	SVR	review
oss	osse1243	Rücken::N	фӕсонтӕ	fəsontə	f ə s o n t ə	f3sont3	BESUNTE	PVSVNTV	validate
oss	osse1243	Bauch::N	гуыбын	ɡʷɨbɨn	ɡʷ ɨ b ɨ n	g3b3n	KIPIN	KVPVN	validate
oss	osse1243	Brust::N	риу	riu	r i u	riu	RIY	RV	validate
oss	osse1243	Hand::N	къух	kʼuχ	kʼ u χ	kuG	KYG	KVK	validate
oss	osse1243	Nagel[Anatomie]::N	ных	nɨχ	n ɨ χ	n3G	NIG	NVK	validate
oss	osse1243	Fuß::N	фад	fad	f a d	fad	BAT	PVT	validate
oss	osse1243	Knie::N	уӕраг	wəraɡ	w ə r a ɡ	w3rag	WERAK	WVRVK	validate
oss	osse1243	Bein::N	зӕнг	zənɡ	z ə n ɡ	z3ng	SENK	SVNK	validate
oss	osse1243	Haut::N	царм	t͡sarm	t͡s a r m	carm	CARM	KVRM	validate
oss	osse1243	Blut::N	туг	tuɡ	t u ɡ	tug	TYK	TVK	validate
oss	osse1243	Knochen::N	стӕг	stəɡ	s t ə ɡ	st3g	STEK	STVK	validate
oss	osse1243	Herz::N	зӕрдӕ	zərdə	z ə r d ə	z3rd3	SERTE	SVRTV	validate
oss	osse1243	Leber::N	игæр	iɡær	i ɡ æ r	igEr	IKER	VKVR	validate
oss	osse1243	Himmel::N	арв	arv	a r v	arv	ARB	VRW	validate
oss	osse1243	Himmel::N	уӕларв	wəlarv	w ə l a r v	w3larv	WELARB	WVRVRW	validate
oss	osse1243	Sonne::N	хур	χur	χ u r	Gur	GYR	KVR	validate
oss	osse1243	Mond::N	мӕй	məj	m ə j	m3y	MEJ	MVJ	validate
oss	osse1243	Stern::N	стъалы	stʼalɨ	s tʼ a l ɨ	stal3	STALI	STVRV	validate
oss	osse1243	Wind::N	дымгӕ	dɨmɡə	d ɨ m ɡ ə	d3mg3	TIMKE	TVMKV	validate
oss	osse1243	Wasser::N	дон	don	d o n	don	TUN	TVN	validate
oss	osse1243	Stein::N	дур	dur	d u r	dur	TYR	TVR	validate
oss	osse1243	Erde::N	сыджыт	sɨd͡ʒɨt	s ɨ d͡ʒ ɨ t	s3j3t	SICIT	SVKVT	validate
oss	osse1243	Staub::N	рыг	rɨɡ	r ɨ ɡ	r3g	RIK	RVK	validate
oss	osse1243	Rauch::N	фӕздӕг	fəzdəɡ	f ə z d ə ɡ	f3zd3g	BESTEK	PVSTVK	validate
oss	osse1243	Feuer::N	зынг	zɨnɡ	z ɨ n ɡ	z3ng	SINK	SVNK	validate
oss	osse1243	Nebel::N	мигъ	miʁ	m i ʁ	miG	MIR	MVR	validate
oss	osse1243	Wolke::N	ӕврагъ	əvraʁ	ə v r a ʁ	3vraG	EBRAR	VWRVR	validate
oss	osse1243	Regen::N	уарын	warɨn	w a r ɨ n	war3n	WARIN	WVRVN	validate
oss	osse1243	Schnee::N	мит	mit	m i t	mit	MIT	MVT	validate
oss	osse1243	Eis::N	их	iχ	i χ	iG	IG	VK	validate
oss	osse1243	See::N	цад	t͡sad	t͡s a d	cad	CAT	KVT	validate
oss	osse1243	Wald::N	хъӕд	qəd	q ə d	q3d	KET	KVT	validate
oss	osse1243	Berg::N	хох	χoχ	χ o χ	GoG	GUG	KVK	validate
oss	osse1243	Fluss::N	дон	don	d o n	don	TUN	TVN	validate
oss	osse1243	Fluss::N	цӕугӕдон	t͡səuɡədon	t͡s ə u ɡ ə d o n	c3ug3don	CEYKETUN	KVKVTVN	validate
oss	osse1243	Meer::N	денджыз	dend͡ʒɨz	d e n d͡ʒ ɨ z	denj3z	TENCIS	TVNKVS	validate
oss	osse1243	Blume::N	дидинӕг	didinəɡ	d i d i n ə ɡ	didin3g	TITINEK	TVTVNVK	validate
oss	osse1243	Gras::N	кӕрдӕг	kərdəɡ	k ə r d ə ɡ	k3rd3g	KERTEK	KVRTVK	validate
oss	osse1243	Wurzel::N	уидаг	widaɡ	w i d a ɡ	widag	WITAK	WVTVK	validate
oss	osse1243	Baum::N	бӕлас	bəlas	b ə l a s	b3las	PELAS	PVRVS	validate
oss	osse1243	Rinde::N	цъар	t͡sʼar	t͡s ʼ a r	car	CAR	KVR	validate
oss	osse1243	Blatt::N	сыф	sɨf	s ɨ f	s3f	SIB	SVP	validate
oss	osse1243	Horn::N	сыкъа	sɨkʼa	s ɨ kʼ a	s3ka	SIKA	SVKV	validate
oss	osse1243	Feder::N	сис	sis	s i s	sis	SIS	SVS	validate
oss	osse1243	Flügel::N	базыр	bazɨr	b a z ɨ r	baz3r	PASIR	PVSVR	validate
oss	osse1243	Schwanz::N	къӕдзил	kʼəd͡zil	kʼ ə d͡z i l	k3cil	KECIL	KVKVR	validate
oss	osse1243	Ei::N	айк	ajk	a j k	ayk	AJK	VJK	validate
oss	osse1243	Tier::N	сырд	sɨrd	s ɨ r d	s3rd	SIRT	SVRT	validate
oss	osse1243	Tier::N	цӕрӕгой	t͡sərəɡoj	t͡s ə r ə ɡ o j	c3r3goy	CEREKUJ	KVRVKVJ	validate
oss	osse1243	Hund::N	куыдз	kʷɨd͡z	kʷ ɨ d͡z	k3c	KIC	KVK	validate
oss	osse1243	Vogel::N	цъиу	t͡sʼiu	t͡s ʼ i u	ciu	CIY	KV	validate
oss	osse1243	Vogel::N	маргъ	marʁ	m a r ʁ	marG	MARR	MVRR	validate
oss	osse1243	Fisch::N	кӕсаг	kəsaɡ	k ə s a ɡ	k3sag	KESAK	KVSVK	validate
oss	osse1243	Schlange[Tier]::N	калм	kalm	k a l m	kalm	KALM	KVRM	validate
oss	osse1243	Wurm::N	зулкъ	zulkʼ	z u l kʼ	zulk	SYLK	SVRK	validate
oss	osse1243	Wurm::N	къуыдыргалм	kʼʷɨdɨrɡalm	kʼʷ ɨ d ɨ r ɡ a l m	k3d3rgalm	KITIRKALM	KVTVRKVRM	validate
oss	osse1243	Ameise::N	мæлдзыг	mæld͡zɨɡ	m æ l d͡z ɨ ɡ	mElc3g	MELCIK	MVRKVK	validate
oss	osse1243	Laus::N	сыст	sɨst	s ɨ s t	s3st	SIST	SVST	validate
oss	osse1243	Saat::N	тауинаг	tawinaɡ	t a w i n a ɡ	tawinag	TAWINAK	TVWVNVK	validate
oss	osse1243	Saat::N	мыггаг	mɨɡɡaɡ	m ɨ ɡ ɡ a ɡ	m3gag	MIKKAK	MVKKVK	validate
oss	osse1243	Asche::N	фӕнык	fənɨk	f ə n ɨ k	f3n3k	BENIK	PVNVK	validate
oss	osse1243	Asche::N	ӕртхутӕг	ərtχutəɡ	ə r t χ u t ə ɡ	3rtGut3g	ERTGYTEK	VRTKVTVK	validate
oss	osse1243	Sand::N	змис	zmis	z m i s	zmis	SMIS	SMVS	validate
oss	osse1243	Mensch::N	лӕг	ləɡ	l ə ɡ	l3g	LEK	RVK	validate
oss	osse1243	Mensch::N	адӕймаг	adəjmaɡ	a d ə j m a ɡ	ad3ymag	ATEJMAK	VTVJMVK	validate
oss	osse1243	Mensch::N	удгоймаг	udɡojmaɡ	u d ɡ o j m a ɡ	udgoymag	YTKUJMAK	VTKVJMVK	validate
oss	osse1243	Mann::N	лӕг	ləɡ	l ə ɡ	l3g	LEK	RVK	validate
oss	osse1243	Mann::N	нӕлгоймаг	nəlɡojmaɡ	n ə l ɡ o j m a ɡ	n3lgoymag	NELKUJMAK	NVRKVJMVK	validate
oss	osse1243	Frau::N	сылгоймаг	sɨlɡojmaɡ	s ɨ l ɡ o j m a ɡ	s3lgoymag	SILKUJMAK	SVRKVJMVK	validate
oss	osse1243	Kind::N	сывӕллон	sɨvəllon	s ɨ v ə l l o n	s3v3lon	SIBELLUN	SVWVRRVN	validate
oss	osse1243	Vater::N	фыд	fɨd	f ɨ d	f3d	BIT	PVT	validate
oss	osse1243	Mutter::N	мад	mad	m a d	mad	MAT	MVT	validate
oss	osse1243	Ehemann::N	мой	moj	m o j	moy	MUJ	MVJ	validate
oss	osse1243	Ehefrau::N	ус	us	u s	us	YS	VS	validate
oss	osse1243	Name::N	ном	nom	n o m	nom	NUM	NVM	validate
oss	osse1243	Stock::N	лӕдзӕг	ləd͡zəɡ	l ə d͡z ə ɡ	l3c3g	LECEK	RVKVK	validate
oss	osse1243	Fleisch::N	дзидза	d͡zid͡za	d͡z i d͡z a	cica	CICA	KVKV	validate
oss	osse1243	Fleisch::N	фыдызгъӕл	fɨdɨzʁəl	f ɨ d ɨ z ʁ ə l	f3d3zG3l	BITISREL	PVTVSRVR	validate
oss	osse1243	Fett::N	сой	soj	s o j	soy	SUJ	SVJ	validate
oss	osse1243	Salz::N	цӕхх	t͡səχχ	t͡s ə χ χ	c3G	CEGG	KVKK	validate
oss	osse1243	Schnur::N	бӕндӕн	bəndən	b ə n d ə n	b3nd3n	PENTEN	PVNTVN	validate
oss	osse1243	Straße::N	фӕндаг	fəndaɡ	f ə n d a ɡ	f3ndag	BENTAK	PVNTVK	validate
oss	osse1243	Tag::N	бон	bon	b o n	bon	PUN	PVN	validate
oss	osse1243	Nacht::N	ӕхсӕв	əχsəv	ə χ s ə v	3Gs3v	EGSEB	VKSVW	validate
oss	osse1243	Jahr::N	аз	az	a z	az	AS	VS	validate
oss	osse1243	Jahr::N	афӕдз	afəd͡z	a f ə d͡z	af3c	ABEC	VPVK	validate
oss	osse1243	groß::A	дынджыр	dɨnd͡ʒɨr	d ɨ n d͡ʒ ɨ r	d3nj3r	TINCIR	TVNKVR	validate
oss	osse1243	klein::A	гыццыл	ɡɨt͡st͡sɨl	ɡ ɨ t͡s t͡s ɨ l	g3c3l	KICCIL	KVKKVR	validate
oss	osse1243	lang::A	даргъ	darʁ	d a r ʁ	darG	TARR	TVRR	validate
oss	osse1243	kurz::A	цыбыр	t͡sɨbɨr	t͡s ɨ b ɨ r	c3b3r	CIPIR	KVPVR	validate
oss	osse1243	breit::A	фӕтӕн	fətən	f ə t ə n	f3t3n	BETEN	PVTVN	validate
oss	osse1243	schmal::A	нарӕг	narəɡ	n a r ə ɡ	nar3g	NAREK	NVRVK	validate
oss	osse1243	schmal::A	уынгӕг	wɨnɡəɡ	w ɨ n ɡ ə ɡ	w3ng3g	WINKEK	WVNKVK	validate
oss	osse1243	dick[Gegenstand]::A	сӕвджын	səvd͡ʒɨn	s ə v d͡ʒ ɨ n	s3vj3n	SEBCIN	SVWKVN	validate
oss	osse1243	dünn::A	тæнæг	tænæɡ	t æ n æ ɡ	tEnEg	TENEK	TVNVK	validate
oss	osse1243	glatt::A	лӕгъз	ləʁz	l ə ʁ z	l3Gz	LERS	RVRS	validate
oss	osse1243	rund::A	тымбыл	tɨmbɨl	t ɨ m b ɨ l	t3mb3l	TIMPIL	TVMPVR	validate
oss	osse1243	scharf::A	цыргъ	t͡sɨrʁ	t͡s ɨ r ʁ	c3rG	CIRR	KVRR	validate
oss	osse1243	stumpf::A	къуымых	kʼʷɨmɨχ	kʼʷ ɨ m ɨ χ	k3m3G	KIMIG	KVMVK	validate
oss	osse1243	schwer::A	уӕззау	wəzzau	w ə z z a u	w3zau	WESSAY	WVSSV	validate
oss	osse1243	warm::A	хъарм	qarm	q a r m	qarm	KARM	KVRM	validate
oss	osse1243	kalt::A	уазал	wazal	w a z a l	wazal	WASAL	WVSVR	validate
oss	osse1243	nass::A	хуылыдз	χʷɨlɨd͡z	χʷ ɨ l ɨ d͡z	G3l3c	GILIC	KVRVK	validate
oss	osse1243	trocken::A	хус	χus	χ u s	Gus	GYS	KVS	validate
oss	osse1243	voll::A	дзаг	d͡zaɡ	d͡z a ɡ	cag	CAK	KVK	validate
oss	osse1243	voll::A	йедзаг 	jed͡zaɡ 	j e d͡z a ɡ _	yecag	JECAK_	JVKVK_	validate
oss	osse1243	schmutzig::A	чъиллон	t͡ʃʼillon	t͡ʃ ʼ i l l o n	Cilon	CILLUN	KVRRVN	validate
oss	osse1243	schwarz::A	сау	sau	s a u	sau	SAY	SV	validate
oss	osse1243	weiß::A	урс	urs	u r s	urs	YRS	VRS	validate
oss	osse1243	rot::A	сырх	sɨrχ	s ɨ r χ	s3rG	SIRG	SVRK	validate
oss	osse1243	gelb::A	бур	bur	b u r	bur	PYR	PVR	validate
oss	osse1243	grün::A	цъӕх	t͡sʼəχ	t͡s ʼ ə χ	c3G	CEG	KVK	validate
oss	osse1243	grün::A	кӕрдӕгхуыз	kərdəɡχʷɨz	k ə r d ə ɡ χʷ ɨ z	k3rd3gG3z	KERTEKGIS	KVRTVKKVS	validate
oss	osse1243	gut::A	хорз	χorz	χ o r z	Gorz	GURS	KVRS	validate
oss	osse1243	schlecht::A	цауд	t͡saud	t͡s a u d	caud	CAYT	KVT	validate
oss	osse1243	richtig::A	раст	rast	r a s t	rast	RAST	RVST	validate
oss	osse1243	neu::A	ног	noɡ	n o ɡ	nog	NUK	NVK	validate
oss	osse1243	alt[Lebewesen]::A	ацӕргӕ	at͡sərɡə	a t͡s ə r ɡ ə	ac3rg3	ACERKE	VKVRKV	validate
oss	osse1243	fern::A	дард	dard	d a r d	dard	TART	TVRT	validate
